annotation_id,image_path,observation_id,individual_id,body_part,bbox_x,bbox_y,bbox_w,bbox_h,img_width,img_height,split,notes,created_at
906c9815f757,data/sources/flickr/images/52876561376.jpg,flickr_95a80856,otter-0833,throat,2865,2692,1532,1456,8256,5504,,Generated by best.pt; confidence=0.942780,2026-08-03T18:05:17+00:00
c0bf6b833ca7,data/sources/flickr/images/52877022295.jpg,flickr_dead1e3c,otter-0842,whole_body,4121,1447,3445,2477,8256,5504,,Generated by best.pt; confidence=0.587537,2026-08-03T18:05:25+00:00
9e41e590890b,data/sources/flickr/images/52877022295.jpg,flickr_dead1e3c,otter-0842,throat,4417,1852,1089,1904,8256,5504,,Generated by best.pt; confidence=0.906369,2026-08-03T18:05:30+00:00
063b996f592e,data/sources/flickr/images/53099435570.jpg,flickr_9a731c4c,otter-0843,whole_body,326,537,2917,2903,5321,3768,,Generated by best.pt; confidence=0.608944,2026-08-03T18:06:01+00:00
eff53a5b1f22,data/sources/flickr/images/53099435570.jpg,flickr_9a731c4c,otter-0843,throat,1472,795,1467,2493,5321,3768,,Generated by best.pt; confidence=0.784713,2026-08-03T18:06:03+00:00
5043e0130ff8,data/sources/flickr/images/53118818252.jpg,flickr_39c3cc3d,otter-0844,whole_body,147,116,791,553,1024,683,,Generated by best.pt; confidence=0.614948,2026-08-03T18:06:08+00:00
b76099811e4e,data/sources/flickr/images/53118818252.jpg,flickr_39c3cc3d,otter-0844,throat_portrait,221,171,176,339,1024,683,,Generated by best.pt; confidence=0.617388,2026-08-03T18:06:11+00:00
6a7ca1500b58,data/sources/flickr/images/53118818252.jpg,flickr_39c3cc3d,otter-0844,throat,221,172,176,345,1024,683,,Generated by best.pt; confidence=0.518462,2026-08-03T18:06:12+00:00
b0dff0b38733,data/sources/flickr/images/53119830355.jpg,flickr_39c3cc3d,otter-0844,whole_body,219,160,789,461,1024,683,,Generated by best.pt; confidence=0.945264,2026-08-03T18:06:28+00:00
b13ea8f79191,data/sources/flickr/images/53119830355.jpg,flickr_39c3cc3d,otter-0844,throat,282,243,117,229,1024,683,,Generated by best.pt; confidence=0.935375,2026-08-03T18:06:29+00:00
ba8c047ed287,data/sources/flickr/images/53119830355.jpg,flickr_39c3cc3d,otter-0844,throat_portrait,282,243,116,230,1024,683,,Generated by best.pt; confidence=0.919092,2026-08-03T18:06:30+00:00
ec3185ea294d,data/sources/flickr/images/53119830545.jpg,flickr_39c3cc3d,otter-0845,whole_body,204,295,358,313,1024,683,,Generated by best.pt; confidence=0.833823,2026-08-03T18:06:37+00:00
21f7a2093e05,data/sources/flickr/images/53119830545.jpg,flickr_39c3cc3d,otter-0845,throat,441,340,82,125,1024,683,,Generated by best.pt; confidence=0.954751,2026-08-03T18:06:39+00:00
711f7afedf47,data/sources/flickr/images/53119830545.jpg,flickr_39c3cc3d,otter-0845,throat_portrait,441,341,82,125,1024,683,,Generated by best.pt; confidence=0.491427,2026-08-03T18:06:40+00:00
5e0ac697c859,data/sources/flickr/images/53187828662.jpg,flickr_7fd087d3,otter-0846,whole_body,514,286,100,115,1024,683,,Generated by best.pt; confidence=0.539780,2026-08-03T18:06:54+00:00
79b9129de9c2,data/sources/flickr/images/53187828662.jpg,flickr_7fd087d3,otter-0847,whole_body,646,255,150,160,1024,683,,Generated by best.pt; confidence=0.889037,2026-08-03T18:06:59+00:00
c43f461c4591,data/sources/flickr/images/53187828662.jpg,flickr_7fd087d3,otter-0846,throat,525,310,63,77,1024,683,,Generated by best.pt; confidence=0.853851,2026-08-03T18:07:03+00:00
fa71500c3e9c,data/sources/flickr/images/53187828662.jpg,flickr_7fd087d3,otter-0847,throat,661,285,60,111,1024,683,,Generated by best.pt; confidence=0.575210,2026-08-03T18:07:08+00:00
1f4d05c81db1,data/sources/flickr/images/53196015402.jpg,flickr_3587b066,otter-0848,whole_body,263,119,446,561,1024,683,,Generated by best.pt; confidence=0.572782,2026-08-03T18:07:14+00:00
343db6a2cdb5,data/sources/flickr/images/53196015402.jpg,flickr_3587b066,otter-0848,throat,339,268,265,394,1024,683,,Generated by best.pt; confidence=0.933515,2026-08-03T18:07:16+00:00
dd3ccccab123,data/sources/flickr/images/53196015402.jpg,flickr_3587b066,otter-0848,throat_portrait,341,271,258,395,1024,683,,Generated by best.pt; confidence=0.971124,2026-08-03T18:07:17+00:00
1373d40051ab,data/sources/flickr/images/53196287624.jpg,flickr_3587b066,otter-0848,whole_body,134,106,685,367,1024,683,,Generated by best.pt; confidence=0.950789,2026-08-03T18:07:23+00:00
749699a4148e,data/sources/flickr/images/53196287624.jpg,flickr_3587b066,otter-0848,throat,583,257,185,185,1024,683,,Generated by best.pt; confidence=0.965664,2026-08-03T18:07:25+00:00
7f288dabde2e,data/sources/flickr/images/53196287624.jpg,flickr_3587b066,otter-0848,throat_portrait,583,257,180,185,1024,683,,Generated by best.pt; confidence=0.938951,2026-08-03T18:07:27+00:00
9496d4efe3a3,data/sources/flickr/images/53196287644.jpg,flickr_3587b066,otter-0849,whole_body,576,115,293,387,1024,683,,Generated by best.pt; confidence=0.873284,2026-08-03T18:08:06+00:00
ddff30c0cc84,data/sources/flickr/images/53196287644.jpg,flickr_3587b066,otter-0849,throat,640,229,176,251,1024,683,,Generated by best.pt; confidence=0.949000,2026-08-03T18:08:14+00:00
a4a319cfdd0c,data/sources/flickr/images/53196287644.jpg,flickr_3587b066,otter-0849,throat_portrait,641,230,172,251,1024,683,,Generated by best.pt; confidence=0.961563,2026-08-03T18:08:17+00:00
d16a731a9252,data/sources/flickr/images/53196287644.jpg,flickr_3587b066,otter-0850,whole_body,239,141,449,388,1024,683,,,2026-08-03T18:08:29+00:00
53f75a83f05d,data/sources/flickr/images/53196287644.jpg,flickr_3587b066,otter-0850,throat,457,211,198,288,1024,683,,,2026-08-03T18:08:38+00:00
6f15324ca7fa,data/sources/flickr/images/53222473934.jpg,flickr_90f3025f,otter-0076,whole_body,458,342,2500,2352,4243,2829,,Generated by best.pt; confidence=0.937581,2026-08-03T18:09:04+00:00
2d5f246b076d,data/sources/flickr/images/53222473934.jpg,flickr_90f3025f,otter-0076,throat,948,1388,948,1021,4243,2829,,Generated by best.pt; confidence=0.930259,2026-08-03T18:09:05+00:00
811779017c02,data/sources/flickr/images/53222473934.jpg,flickr_90f3025f,otter-0076,throat_portrait,948,1388,948,1021,4243,2829,,Generated by best.pt; confidence=0.930259,2026-08-03T18:09:09+00:00
8cf47f892616,data/sources/flickr/images/53233987902.jpg,flickr_aaacfff3,otter-0014,whole_body,372,240,841,1243,3072,1728,,Generated by best.pt; confidence=0.928632,2026-08-03T18:09:20+00:00
de343f41513c,data/sources/flickr/images/53233987902.jpg,flickr_aaacfff3,otter-0853,whole_body,1095,668,715,849,3072,1728,,Generated by best.pt; confidence=0.666223,2026-08-03T18:09:25+00:00
633eb18c2baf,data/sources/flickr/images/53233987902.jpg,flickr_aaacfff3,otter-0014,throat,535,533,639,907,3072,1728,,Generated by best.pt; confidence=0.944240,2026-08-03T18:09:43+00:00
015e7cc3f63c,data/sources/flickr/images/53233987902.jpg,flickr_aaacfff3,otter-0014,throat_portrait,538,531,631,913,3072,1728,,Generated by best.pt; confidence=0.965108,2026-08-03T18:09:45+00:00
cf486a1f9713,data/sources/flickr/images/53233987902.jpg,flickr_aaacfff3,otter-0853,throat,1150,935,429,556,3072,1728,,Generated by best.pt; confidence=0.943021,2026-08-03T18:09:50+00:00
d9024accbf1d,data/sources/flickr/images/53233987902.jpg,flickr_aaacfff3,otter-0853,throat_portrait,1154,940,433,547,3072,1728,,Generated by best.pt; confidence=0.568399,2026-08-03T18:09:54+00:00
121abef7de10,data/sources/flickr/images/53235226239.jpg,flickr_aaacfff3,otter-0356,whole_body,1069,254,983,1235,3072,1728,,Generated by best.pt; confidence=0.754263,2026-08-03T18:10:06+00:00
eff0e959579d,data/sources/flickr/images/53235226239.jpg,flickr_aaacfff3,otter-0356,throat,1198,561,562,884,3072,1728,,Generated by best.pt; confidence=0.827413,2026-08-03T18:10:08+00:00
07c24bbaac91,data/sources/flickr/images/53235226239.jpg,flickr_aaacfff3,otter-0356,throat_portrait,1198,561,562,884,3072,1728,,Generated by best.pt; confidence=0.827413,2026-08-03T18:10:09+00:00
9addf67b2b5d,data/sources/flickr/images/53257864133.jpg,flickr_0e263053,otter-0855,throat,459,319,384,472,1380,1022,,Generated by best.pt; confidence=0.920050,2026-08-03T18:10:22+00:00
e671c157dddd,data/sources/flickr/images/53257864133.jpg,flickr_0e263053,otter-0855,whole_body,354,120,635,760,1380,1022,,,2026-08-03T18:10:30+00:00
db456544cef8,data/sources/flickr/images/53328169559.jpg,flickr_5c32068d,otter-0856,whole_body,690,577,3049,1994,5120,2880,,Generated by best.pt; confidence=0.917812,2026-08-03T18:10:35+00:00
79e99ffba899,data/sources/flickr/images/53328169559.jpg,flickr_5c32068d,otter-0856,throat,2378,1473,696,737,5120,2880,,Generated by best.pt; confidence=0.927329,2026-08-03T18:10:37+00:00
d8cd117ff1f5,data/sources/flickr/images/53349775899.jpg,flickr_453623fd,otter-0014,throat,1108,1344,600,590,3482,2595,,Generated by best.pt; confidence=0.913819,2026-08-03T18:10:48+00:00
3448205ea874,data/sources/flickr/images/53349775899.jpg,flickr_453623fd,otter-0014,whole_body,823,1180,1114,922,3482,2595,,,2026-08-03T18:10:56+00:00
0bd9b163e1a6,data/sources/flickr/images/53349775899.jpg,flickr_453623fd,otter-0858,whole_body,2618,1389,504,557,3482,2595,,,2026-08-03T18:11:04+00:00
a3ec8308aa75,data/sources/flickr/images/53349775899.jpg,flickr_453623fd,otter-0858,throat,2691,1508,340,377,3482,2595,,,2026-08-03T18:11:20+00:00
82509a3f5ba1,data/sources/flickr/images/53349775899.jpg,flickr_453623fd,otter-0014,throat_portrait,1108,1344,600,590,3482,2595,,Generated by best.pt; confidence=0.913819,2026-08-03T18:11:34+00:00
09885d3ef9a0,data/sources/flickr/images/53393179559.jpg,flickr_e9f2a01d,otter-0859,whole_body,471,261,652,820,2600,1471,,Generated by best.pt; confidence=0.923190,2026-08-03T18:11:48+00:00
3a4226ca6a66,data/sources/flickr/images/53393179559.jpg,flickr_e9f2a01d,otter-0860,whole_body,1526,369,705,638,2600,1471,,Generated by best.pt; confidence=0.829009,2026-08-03T18:11:55+00:00
13253ecd24ba,data/sources/flickr/images/53393179559.jpg,flickr_e9f2a01d,otter-0859,throat,604,441,360,511,2600,1471,,Generated by best.pt; confidence=0.918980,2026-08-03T18:12:00+00:00
6b61b77654b4,data/sources/flickr/images/53393179559.jpg,flickr_e9f2a01d,otter-0859,throat_portrait,604,444,360,507,2600,1471,,Generated by best.pt; confidence=0.559991,2026-08-03T18:12:04+00:00
0fdbf239dedb,data/sources/flickr/images/53393179559.jpg,flickr_e9f2a01d,otter-0860,throat,1797,669,266,272,2600,1471,,Generated by best.pt; confidence=0.908337,2026-08-03T18:12:12+00:00
85a0b75ba376,data/sources/flickr/images/53399391303.jpg,flickr_3dab7681,otter-0100,throat_portrait,536,588,1905,2671,6144,4098,,Generated by best.pt; confidence=0.931387,2026-08-03T18:12:19+00:00
022faaf58f31,data/sources/flickr/images/53399391303.jpg,flickr_3dab7681,otter-0100,throat,530,621,1889,2588,6144,4098,,Generated by best.pt; confidence=0.928665,2026-08-03T18:12:21+00:00
18aa1e3b2b39,data/sources/flickr/images/53399391303.jpg,flickr_3dab7681,otter-0100,whole_body,327,405,4610,3311,6144,4098,,Generated by best.pt; confidence=0.928264,2026-08-03T18:12:25+00:00
01c3a1f8d6c6,data/sources/flickr/images/53445840802.jpg,flickr_4c2efcc1,otter-0094,whole_body,332,329,340,534,2774,1261,,Generated by best.pt; confidence=0.889796,2026-08-03T18:12:31+00:00
3b80949a89c2,data/sources/flickr/images/53445840802.jpg,flickr_4c2efcc1,otter-0094,throat_portrait,411,422,175,302,2774,1261,,Generated by best.pt; confidence=0.630118,2026-08-03T18:12:33+00:00
8e50ba9b0b7a,data/sources/flickr/images/53445840802.jpg,flickr_4c2efcc1,otter-0094,throat,410,427,170,306,2774,1261,,Generated by best.pt; confidence=0.625328,2026-08-03T18:12:35+00:00
ed1fa8221198,data/sources/flickr/images/53446184840.jpg,flickr_49ea407a,otter-0863,whole_body,2058,600,967,1087,4096,2731,,Generated by best.pt; confidence=0.937845,2026-08-03T18:12:41+00:00
dcd34e591078,data/sources/flickr/images/53446184840.jpg,flickr_49ea407a,otter-0863,throat,2154,856,658,720,4096,2731,,Generated by best.pt; confidence=0.868581,2026-08-03T18:12:43+00:00
8322606e9cc9,data/sources/flickr/images/53446184840.jpg,flickr_49ea407a,otter-0863,throat_portrait,2159,860,652,714,4096,2731,,Generated by best.pt; confidence=0.610354,2026-08-03T18:12:44+00:00
5f5373a21112,data/sources/flickr/images/53481617652.jpg,flickr_59ee94be,otter-0864,throat,1853,1020,1042,724,3777,2518,,Generated by best.pt; confidence=0.915514,2026-08-03T18:12:49+00:00
a0bab895c439,data/sources/flickr/images/53481617652.jpg,flickr_59ee94be,otter-0864,whole_body,1628,479,1512,1329,3777,2518,,Generated by best.pt; confidence=0.504178,2026-08-03T18:12:51+00:00
69521f822a49,data/sources/flickr/images/53524672191.jpg,flickr_bbca4273,otter-0865,throat,815,485,366,334,1600,1167,,Generated by best.pt; confidence=0.945859,2026-08-03T18:13:10+00:00
27bb3983d4a5,data/sources/flickr/images/53524672191.jpg,flickr_bbca4273,otter-0865,whole_body,699,224,704,645,1600,1167,,Generated by best.pt; confidence=0.940299,2026-08-03T18:13:11+00:00
29e2f95f11eb,data/sources/flickr/images/53525106235.jpg,flickr_bbca4273,otter-0866,whole_body,308,122,343,476,1002,742,,Generated by best.pt; confidence=0.906317,2026-08-03T18:13:16+00:00
34b5fc70d8cb,data/sources/flickr/images/53525106235.jpg,flickr_bbca4273,otter-0866,throat,361,176,169,379,1002,742,,Generated by best.pt; confidence=0.903758,2026-08-03T18:13:18+00:00
d9ea3656149b,data/sources/flickr/images/53525106235.jpg,flickr_bbca4273,otter-0866,throat_portrait,358,174,171,392,1002,742,,Generated by best.pt; confidence=0.790749,2026-08-03T18:13:19+00:00
3f46af7a170b,data/sources/flickr/images/53589382101.jpg,flickr_02e792c5,otter-0802,whole_body,24,314,834,1037,1545,1462,,Generated by best.pt; confidence=0.932198,2026-08-03T18:13:34+00:00
9215dd95d38f,data/sources/flickr/images/53589382101.jpg,flickr_02e792c5,otter-0802,throat,405,544,285,491,1545,1462,,Generated by best.pt; confidence=0.666880,2026-08-03T18:13:36+00:00
4760ff5a96af,data/sources/flickr/images/53589382101.jpg,flickr_02e792c5,otter-0802,throat_portrait,387,541,304,463,1545,1462,,Generated by best.pt; confidence=0.615204,2026-08-03T18:13:37+00:00
639f5470c484,data/sources/flickr/images/53625001486.jpg,flickr_1ae16d67,otter-0868,whole_body,183,150,1768,1115,2048,1368,,Generated by best.pt; confidence=0.798735,2026-08-03T18:13:46+00:00
cab910474b41,data/sources/flickr/images/53625001486.jpg,flickr_1ae16d67,otter-0868,throat,386,532,458,357,2048,1368,,,2026-08-03T18:13:54+00:00
59770b1e0fe8,data/sources/flickr/images/53633782577.jpg,flickr_6c6a94f5,otter-0869,whole_body,2209,502,804,1223,5088,3392,,Generated by best.pt; confidence=0.938855,2026-08-03T18:13:58+00:00
b0b046ea2317,data/sources/flickr/images/53633782577.jpg,flickr_6c6a94f5,otter-0869,throat_portrait,2354,701,430,942,5088,3392,,Generated by best.pt; confidence=0.937953,2026-08-03T18:14:00+00:00
cad13f4a64b1,data/sources/flickr/images/53633782577.jpg,flickr_6c6a94f5,otter-0869,throat,2359,702,430,939,5088,3392,,Generated by best.pt; confidence=0.926949,2026-08-03T18:14:02+00:00
b5ad5df2ff77,data/sources/flickr/images/53670643837.jpg,flickr_ee6871a8,otter-0870,throat,1943,769,533,1082,3427,2742,,Generated by best.pt; confidence=0.769571,2026-08-03T18:14:09+00:00
275b47d9a688,data/sources/flickr/images/53670643837.jpg,flickr_ee6871a8,otter-0870,throat_portrait,1939,781,531,1067,3427,2742,,Generated by best.pt; confidence=0.500587,2026-08-03T18:14:11+00:00
5e55a311874a,data/sources/flickr/images/53670643837.jpg,flickr_ee6871a8,otter-0870,whole_body,1512,589,1302,1431,3427,2742,,,2026-08-03T18:14:19+00:00
99e3b4ed97dd,data/sources/flickr/images/5377254489.jpg,flickr_7d59b543,otter-0871,throat,638,190,248,561,1559,1456,,Generated by best.pt; confidence=0.963536,2026-08-03T18:14:25+00:00
09dd9845ed44,data/sources/flickr/images/5377254489.jpg,flickr_7d59b543,otter-0871,throat_portrait,639,188,243,562,1559,1456,,Generated by best.pt; confidence=0.953964,2026-08-03T18:14:26+00:00
ac0d05da2119,data/sources/flickr/images/5377254489.jpg,flickr_7d59b543,otter-0871,whole_body,557,89,469,858,1559,1456,,Generated by best.pt; confidence=0.934839,2026-08-03T18:14:27+00:00
c5828a887c23,data/sources/flickr/images/53791334310.jpg,flickr_1aa63009,otter-0802,whole_body,158,366,2277,1293,2791,1861,,Generated by best.pt; confidence=0.957003,2026-08-03T18:14:33+00:00
bf6bada9ae66,data/sources/flickr/images/53791334310.jpg,flickr_1aa63009,otter-0802,throat,1696,696,482,843,2791,1861,,Generated by best.pt; confidence=0.899956,2026-08-03T18:14:34+00:00
a3386d3d40c9,data/sources/flickr/images/53791334310.jpg,flickr_1aa63009,otter-0802,throat_portrait,1696,699,487,835,2791,1861,,Generated by best.pt; confidence=0.936865,2026-08-03T18:14:36+00:00
55e9fe3b893d,data/sources/flickr/images/53994385382.jpg,flickr_7aa63896,otter-0873,whole_body,2616,1252,3372,1422,6144,4098,,Generated by best.pt; confidence=0.439902,2026-08-03T18:14:42+00:00
501ecd86b849,data/sources/flickr/images/53994385382.jpg,flickr_7aa63896,otter-0873,throat,2902,1714,696,803,6144,4098,,Generated by best.pt; confidence=0.932174,2026-08-03T18:14:44+00:00
a75e91673a21,data/sources/flickr/images/53994385382.jpg,flickr_7aa63896,otter-0873,throat_portrait,2902,1723,696,794,6144,4098,,Generated by best.pt; confidence=0.263037,2026-08-03T18:14:45+00:00
21128a496e5d,data/sources/flickr/images/54013269838.jpg,flickr_61f23f2d,otter-0874,whole_body,2046,626,955,1124,3946,2631,,Generated by best.pt; confidence=0.947251,2026-08-03T18:14:50+00:00
db2bebe630c2,data/sources/flickr/images/54013269838.jpg,flickr_61f23f2d,otter-0874,throat_portrait,2249,1007,476,609,3946,2631,,Generated by best.pt; confidence=0.922469,2026-08-03T18:14:52+00:00
1d3a65686dd7,data/sources/flickr/images/54013269838.jpg,flickr_61f23f2d,otter-0874,throat,2245,1004,484,612,3946,2631,,Generated by best.pt; confidence=0.920588,2026-08-03T18:14:53+00:00
331c1dbfaaeb,data/sources/flickr/images/54071854209.jpg,flickr_556a2062,otter-0875,whole_body,281,117,458,518,1024,683,,Generated by best.pt; confidence=0.937044,2026-08-03T18:14:58+00:00
4fbc8834f864,data/sources/flickr/images/54071854209.jpg,flickr_556a2062,otter-0875,throat,338,321,352,277,1024,683,,Generated by best.pt; confidence=0.423802,2026-08-03T18:15:00+00:00
524624d28861,data/sources/flickr/images/54130874463.jpg,flickr_82bead45,otter-0802,whole_body,565,912,1944,2339,5023,4019,,Generated by best.pt; confidence=0.681429,2026-08-03T18:15:05+00:00
de9f22f9e1e3,data/sources/flickr/images/54130874463.jpg,flickr_82bead45,otter-0802,throat,1299,1510,974,1452,5023,4019,,Generated by best.pt; confidence=0.906831,2026-08-03T18:15:08+00:00
de9a4e13b50c,data/sources/flickr/images/54168556431.jpg,flickr_b4ecb773,otter-0100,whole_body,1917,2041,3203,1123,5120,3840,,Generated by best.pt; confidence=0.939193,2026-08-03T18:15:15+00:00
7891305bf7b8,data/sources/flickr/images/54168556431.jpg,flickr_b4ecb773,otter-0100,throat,2116,2394,504,610,5120,3840,,Generated by best.pt; confidence=0.937042,2026-08-03T18:15:17+00:00
01e3b8d25abd,data/sources/flickr/images/54168556431.jpg,flickr_b4ecb773,otter-0100,throat_portrait,2116,2394,504,610,5120,3840,,Generated by best.pt; confidence=0.937042,2026-08-03T18:15:19+00:00
20e07057299d,data/sources/flickr/images/54168862774.jpg,flickr_b4ecb773,otter-0100,throat,2382,1989,470,961,5120,3840,,Generated by best.pt; confidence=0.948853,2026-08-03T18:15:44+00:00
f356d18f900e,data/sources/flickr/images/54168862774.jpg,flickr_b4ecb773,otter-0100,whole_body,2151,1708,2969,1482,5120,3840,,Generated by best.pt; confidence=0.922797,2026-08-03T18:15:46+00:00
